key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CMNGSCGILTOCOIN_00240_TALK_ACTOR","골드 소서에 오신 것을 환영합니다!<hex:02100103>이곳에서는 소지금을 '맨더빌 골드 소서 포인트(MGP)'로<hex:02100103>교환하실 수 있습니다!"
1,"TEXT_CMNGSCGILTOCOIN_00240_ERROR_GIL","……죄송합니다.<hex:02100103>소지금이 부족하신 것 같네요.<hex:02100103>소지하신 길을 다시 한번 확인하시기 바랍니다."
2,"TEXT_CMNGSCGILTOCOIN_00240_ERROR_COIN_MAX","손님께선 이미 교환 한도보다 많은<hex:02100103>맨더빌 골드 소서 포인트(MGP)를 소지하고 계시군요."
3,"TEXT_CMNGSCGILTOCOIN_00240_ERROR_COIN_MAX_SYSTEM_000","'MGP 교환원'을 통해 교환할 수 있는<hex:02100103>맨더빌 골드 소서 포인트(MGP)의 상한은<hex:02100103>최대 <hex:022003E80203> MGP입니다."
4,"TEXT_CMNGSCGILTOCOIN_00240_ERROR_COIN_MAX_SYSTEM_001","그보다 많은 MGP를 얻고자 할 경우에는<hex:02100103>관내 이벤트나 미니 게임 등에 참가해서<hex:02100103>포인트를 늘려보세요!"
5,"TEXT_CMNGSCGILTOCOIN_00240_ERROR_QUEST","（★未使用／削除予定★）"
