key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CMNDEFSCRIPCONVERT_00390_TALK_GREETING_00000","Greetings, <hex:02080FE905FF06>madam<hex:FF04>sir<hex:03>. If you have any <hex:02310CFF05>Item<hex:04E802030203> or <hex:02310CFF05>Item<hex:04E803030203>, I should be glad to offer you <hex:02310CFF05>Item<hex:04E804030203> and <hex:02310CFF05>Item<hex:04E805030203> respectively in exchange."
1,"TEXT_CMNDEFSCRIPCONVERT_00390_ASK_SCRIP_Q000","Select the scrip you wish to exchange."
2,"TEXT_CMNDEFSCRIPCONVERT_00390_ASK_SCRIP_A001","<hex:022D12FF1002310CFF054974656D04E80203020303>."
3,"TEXT_CMNDEFSCRIPCONVERT_00390_ASK_SCRIP_A002","<hex:022D12FF1002310CFF054974656D04E80203020303>."
4,"TEXT_CMNDEFSCRIPCONVERT_00390_ASK_SCRIP_A003","Cancel."
5,"TEXT_CMNDEFSCRIPCONVERT_00390_ASK_EXCHANGE_Q000","Exchange <hex:020836E4E80302FF17><hex:022003E80303> <hex:02310CFF05>Item<hex:04E802020203><hex:FF18><hex:022003E80303> <hex:02310DFF05>Item<hex:04E802E8030203><hex:03> for <hex:020836E4E80502FF17><hex:022003E80503> <hex:02310CFF05>Item<hex:04E804020203><hex:FF18><hex:022003E80503> <hex:02310DFF05>Item<hex:04E804E8050203><hex:03>?"
6,"TEXT_CMNDEFSCRIPCONVERT_00390_ASK_LIMIT_Q000","Warning: You will not be able to receive all <hex:02310CFF05>Item<hex:03E802030203>. Do you still wish to proceed?"
7,"TEXT_CMNDEFSCRIPCONVERT_00390_SYSTEM_EXCHANGE_00000","Exchange complete."
8,"TEXT_CMNDEFSCRIPCONVERT_00390_TALK_NOTOBTAINABLE_00000","Oh? You don't appear to have any <hex:02310CFF05>Item<hex:04E802030203>..."
9,"TEXT_CMNDEFSCRIPCONVERT_00390_TALK_MAXIMUM_00000","Oh? It seems you already possess the maximum number of <hex:02310CFF05>Item<hex:04E802030203> permitted..."
