key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_BANPEL006_05198_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>특수 규칙:  레벨 보정(직업 변경 제한)<hex:0249020103><hex:0248020103><hex:02100103>포가 선착장에 있는 리플루는 모험가에게 할 말이 있는 듯하다."
1,"TEXT_BANPEL006_05198_SEQ_01","※ 이 퀘스트에는<hex:02100103> '<hex:024804F201FC03><hex:024904F201FD03><hex:0249020103><hex:0248020103> 레벨 보정(직업 변경 제한)'<hex:020D4CFF40024804F201FC03024904F201FD03EE82BE0249020103024802010320EBA088EBB2A820EBB3B4ECA09528ECA781EC978520EBB380EAB2BD20ECA09CED959C29FF04EAB080FF04EC9DB403> 적용됩니다.<hex:02100103>  퀘스트 수락 시점의 직업으로만 진행할 수 있습니다.<hex:02100103><hex:02100103>리플루가 포가 선착장에서 어떤 사람을 기다리라고 했다. 포가 선착장에 있는 '리플루'와 대화하자."
2,"TEXT_BANPEL006_05198_SEQ_02","리플루와 대화했다. 마블루와 함께 여행사의 미래에 관한 이야기를 들었다. 다시 포가 선착장에 있는 '리플루'와 대화하자."
3,"TEXT_BANPEL006_05198_SEQ_03","리플루와 대화했다. 리플루는 앞으로도 투랄 여행사의 활동을 통해 다양한 지역을 활성화할 생각인 듯하다. 그들이 걸음을 멈추지 않는 한, 길은 계속 이어질 것이다. 바라건대 그 앞에 투랄 주민들의 미소가 가득하기를!"
4,"TEXT_BANPEL006_05198_SEQ_04",""
5,"TEXT_BANPEL006_05198_SEQ_05",""
6,"TEXT_BANPEL006_05198_SEQ_06",""
7,"TEXT_BANPEL006_05198_SEQ_07",""
8,"TEXT_BANPEL006_05198_SEQ_08",""
9,"TEXT_BANPEL006_05198_SEQ_09",""
10,"TEXT_BANPEL006_05198_SEQ_10",""
11,"TEXT_BANPEL006_05198_SEQ_11",""
12,"TEXT_BANPEL006_05198_SEQ_12",""
13,"TEXT_BANPEL006_05198_SEQ_13",""
14,"TEXT_BANPEL006_05198_SEQ_14",""
15,"TEXT_BANPEL006_05198_SEQ_15",""
16,"TEXT_BANPEL006_05198_SEQ_16",""
17,"TEXT_BANPEL006_05198_SEQ_17",""
18,"TEXT_BANPEL006_05198_SEQ_18",""
19,"TEXT_BANPEL006_05198_SEQ_19",""
20,"TEXT_BANPEL006_05198_SEQ_20",""
21,"TEXT_BANPEL006_05198_SEQ_21",""
22,"TEXT_BANPEL006_05198_SEQ_22",""
23,"TEXT_BANPEL006_05198_SEQ_23",""
24,"TEXT_BANPEL006_05198_TODO_00","리플루와 대화"
25,"TEXT_BANPEL006_05198_TODO_01","리플루와 다시 대화"
26,"TEXT_BANPEL006_05198_TODO_02",""
27,"TEXT_BANPEL006_05198_TODO_03",""
28,"TEXT_BANPEL006_05198_TODO_04",""
29,"TEXT_BANPEL006_05198_TODO_05",""
30,"TEXT_BANPEL006_05198_TODO_06",""
31,"TEXT_BANPEL006_05198_TODO_07",""
32,"TEXT_BANPEL006_05198_TODO_08",""
33,"TEXT_BANPEL006_05198_TODO_09",""
34,"TEXT_BANPEL006_05198_TODO_10",""
35,"TEXT_BANPEL006_05198_TODO_11",""
36,"TEXT_BANPEL006_05198_TODO_12",""
37,"TEXT_BANPEL006_05198_TODO_13",""
38,"TEXT_BANPEL006_05198_TODO_14",""
39,"TEXT_BANPEL006_05198_TODO_15",""
40,"TEXT_BANPEL006_05198_TODO_16",""
41,"TEXT_BANPEL006_05198_TODO_17",""
42,"TEXT_BANPEL006_05198_TODO_18",""
43,"TEXT_BANPEL006_05198_TODO_19",""
44,"TEXT_BANPEL006_05198_TODO_20",""
45,"TEXT_BANPEL006_05198_TODO_21",""
46,"TEXT_BANPEL006_05198_TODO_22",""
47,"TEXT_BANPEL006_05198_TODO_23",""
48,"TEXT_BANPEL006_05198_LIPLU_000_000","어서 와, <hex:022903EB0203> 씨!<hex:02100103>당신 덕분에 여행사 일은 순조로워.<hex:02100103>이왕원의 인정을 받고 소문이 나서 손님도 더 늘었어!"
49,"TEXT_BANPEL006_05198_LIPLU_000_001","그래서 말인데, 실은 곧 특별한 손님이 오거든.<hex:02100103>괜찮다면 평소처럼 함께 맞이해 줄 수 있을까?"
50,"TEXT_BANPEL006_05198_LIPLU_000_002","휘이휘이, 고마워!<hex:02100103>잠시 후면 도착할 테니까……<hex:02100103>아, 이왕원에게 받은 기념비 앞에서 만나자."
51,"TEXT_BANPEL006_05198_LIPLU_000_003","시간 내 줘서 고마워.<hex:02100103>'그 아이'도 슬슬 올 때가 됐는데……."
52,"TEXT_BANPEL006_05198_MABLU_000_010","안녕~ 리플루!<hex:02100103>그리고 <hex:022903EB0203> 씨도 오랜만이네!"
53,"TEXT_BANPEL006_05198_LIPLU_000_011","휘이휘이, 어서 와! 마블루!<hex:02100103>투랄 여행사, 코자말루 카 사업소에 온 걸 환영해!"
54,"TEXT_BANPEL006_05198_LIPLU_000_012","자, 내 특별한 손님은 소꿉친구 마블루야.<hex:02100103>당신도 눈치챘을지 모르겠지만<hex:02100103>실은 여행사 운영에 마블루도 여러모로 힘을 보태고 있었어."
55,"TEXT_BANPEL006_05198_LIPLU_000_013","물자 매입은 물론이고, 중요한 연락을 맡아 주거나<hex:02100103>교역 거래처에서 들은 소문을 가르쳐 주기도 했지.<hex:02100103>얼마나 고마운지 몰라!"
56,"TEXT_BANPEL006_05198_LIPLU_000_014","그리고 그 무엇보다 마블루는<hex:02100103><hex:022903EB0203> 씨를 소개해 줬지……."
57,"TEXT_BANPEL006_05198_LIPLU_000_015","두 사람이 없었다면<hex:02100103>우리 여행사는 여기까지 오지 못했을 거야.<hex:02100103>고마워, 진심으로!"
58,"TEXT_BANPEL006_05198_MABLU_000_016","휘이휘이, 그건 내가 할 말이야.<hex:02100103>나도 덕분에 잘 벌고 있는걸."
59,"TEXT_BANPEL006_05198_MABLU_000_017","그나저나 여전히 열심히 일하는구나, 리플루는!<hex:02100103>지역과 연계해서 국가 지원까지 따내다니……<hex:02100103>'같은 목표를 가진 상인'으로서 나도 질 수 없지!"
60,"TEXT_BANPEL006_05198_LIPLU_000_018","사실, 마블루는 행상인이 된 후에<hex:02100103>당시 알파카 털 침구점을 경영하던 나를 찾아와<hex:02100103>이런 얘기를 한 적이 있었어."
61,"TEXT_BANPEL006_05198_LIPLU_000_019","투랄의 땅도, 사람도<hex:02100103>최근의 사건들로 크고 작은 상처를 입었는데<hex:02100103>우리가 장사로 조금이나마 도움이 될 수는 없을까, 라고 말이야."
62,"TEXT_BANPEL006_05198_MABLU_000_020","폭풍으로 다리와 계단이 무너져 사람들 왕래가 어려워지기도 했고<hex:02100103>굴루쟈쟈 님이 돌아가시기도 하는…… 많은 일이 있었잖아.<hex:02100103>기왕 장사를 한다면, 모두가 기운이 나는 걸 하고 싶었어."
