key,0
#,Text
offset,0
int32,str
0,""
1,"(획득률+<hex:022003E80203>%)"
2,"획득률x<hex:022003E80203>"
3,"<hex:020827E803FF0E>획득 가능<hex:FF14>획득률 <hex:022003E80203>％<hex:03>"
4,"상위 레벨 아이템 획득률+<hex:022003E80203>%"
5,"상위 레벨 아이템 획득률x<hex:022003E80203>"
6,"상위 레벨 아이템 획득률 <hex:022003E80203>%"
7,"하위 레벨 아이템 획득률+<hex:022003E80203>%"
8,"하위 레벨 아이템 획득률x<hex:022003E80203>"
9,"하위 레벨 아이템 획득률 <hex:022003E80203>%"
10,""
11,""
12,""
13,""
14,"획득 수+<hex:022003E80203>"
15,"획득 수×<hex:022003E80203>"
16,"획득 수 <hex:022003E80203>개"
17,"획득 수+<hex:022003E80203>개(능력치 반영)"
18,"채집 횟수/내구도+<hex:022003E80203>"
19,"채집 횟수/내구도+<hex:022003E80203>(능력치 반영)"
20,"숨은 자원 출현률×<hex:022607E80265FF022E03>배"
21,"<hex:020838E803FF18>소장품 채집 가능<hex:FF1B>소장품 채집 불가능<hex:03>"
22,"획득 수 보너스 발생률+<hex:022003E80203>%"
23,"획득 수 보너스 발생률+<hex:022003E80203>%(능력치 반영)"
24,"소장 가치 최대 시: 승화율+<hex:022003E80203>%"
25,"소장 가치 최대 시: 승화율+<hex:022003E80203>%(능력치 반영)"
26,"소장 가치+<hex:022003E80203>(능력치 반영)"
27,"신중한 순화: 추가 효과 발생률＋<hex:022003E80203>%(능력치 반영)"
28,"집중 검사: 증가율＋<hex:022003E80203>%(능력치 반영)"
29,"가치 상향 효과+<hex:022003E80203>%(능력치 반영)"
30,"소장 가치+<hex:022003E80203>"
31,"신중한 순화: 추가 효과 발생률＋<hex:022003E80203>%"
32,"집중 검사: 증가율＋<hex:022003E80203>%"
33,"가치 상향 효과+<hex:022003E80203>%"
