key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_REGSEAPVPGARO_00384_Q1_000_000","What will you do?"
1,"TEXT_REGSEAPVPGARO_00384_A1_000_001","Exchange Wolf Marks. (Melee) I"
2,"TEXT_REGSEAPVPGARO_00384_A1_000_002","Exchange Wolf Marks. (Melee) II"
3,"TEXT_REGSEAPVPGARO_00384_A1_100_002","Exchange Wolf Marks. (Ranged)"
4,"TEXT_REGSEAPVPGARO_00384_A1_000_003","Receive a new title."
5,"TEXT_REGSEAPVPGARO_00384_A1_000_004","Ask about titles."
6,"TEXT_REGSEAPVPGARO_00384_A1_000_005","Ask about the priest."
7,"TEXT_REGSEAPVPGARO_00384_A1_000_006","Nothing."
8,"TEXT_REGSEAPVPGARO_00384_HOUSHI_003_001","Ah, so you wish to stand amongst the favored, do you? Hmmm. Well, let me take a look at you..."
9,"TEXT_REGSEAPVPGARO_00384_SYSTEM_003_002","The disreputable priest will award you a new title if the combination of your job and currently equipped gear meets with her approval."
10,"TEXT_REGSEAPVPGARO_00384_HOUSHI_003_003","What need have you of more titles? You are become the very embodiment of warrior spirit! The shining pinnacle of martial perfection! Go! Fall upon your foes like an avenging god!"
11,"TEXT_REGSEAPVPGARO_00384_HOUSHI_003_004","...Again, favored of the <hex:0208F201CEE4E80214FF0C>Golden Wolf<hex:FFF201B9><hex:0208F201B3E4E80215FF0B>Makai Fist<hex:FFF2019F><hex:0208F20199E4E80216FF11>Undying Twilight<hex:FFF2017F><hex:0208F20179E4E80217FF0C>White Night<hex:FFF20164><hex:0208F2015EE4E80218FF0A>Makai Bow<hex:FFF2014B><hex:0208F20145E4E80219FF0A>Makai Sun<hex:FFF20132><hex:0208F2012CE4E8021AFF0B>Makai Moon<hex:FFF20118><hex:0208F20112E4E8021CFF0D>Makai Vessel<hex:FFF0FD><hex:0208F0F8E4E8021DFF0B>Makai Lore<hex:FFF0E5><hex:0208F0E0E4E8021FFF0C>Silver Wolf<hex:FFCE><hex:0208CAE4E80220FF0A>Makai Arm<hex:FFB9><hex:0208B5E4E80221FF09>Darkness<hex:FFA5><hex:0208A1E4E80222FF0B>Makai Star<hex:FF8F><hex:02088BE4E80223FF0C>Makai Blade<hex:FF78><hex:020874E4E80224FF0E>Makai Crimson<hex:FF5F><hex:02085BE4E80226FF0F>Makai Guardian<hex:FF45><hex:020841E4E80227FF0E>Makai Flicker<hex:FF2C><hex:020828E4E80228FF0A>Makai End<hex:FF17><hex:020813E4E80229FF0B>Makai Mind<hex:FF01><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03>? I have already bestowed upon you a title befitting your resplendence. Go! Shower yourself in glory, and prove I was not wrong in my appraisal of your worth."
12,"TEXT_REGSEAPVPGARO_00384_HOUSHI_005_001","Favored of the <hex:0208F201CEE4E80214FF0C>Golden Wolf<hex:FFF201B9><hex:0208F201B3E4E80215FF0B>Makai Fist<hex:FFF2019F><hex:0208F20199E4E80216FF11>Undying Twilight<hex:FFF2017F><hex:0208F20179E4E80217FF0C>White Night<hex:FFF20164><hex:0208F2015EE4E80218FF0A>Makai Bow<hex:FFF2014B><hex:0208F20145E4E80219FF0A>Makai Sun<hex:FFF20132><hex:0208F2012CE4E8021AFF0B>Makai Moon<hex:FFF20118><hex:0208F20112E4E8021CFF0D>Makai Vessel<hex:FFF0FD><hex:0208F0F8E4E8021DFF0B>Makai Lore<hex:FFF0E5><hex:0208F0E0E4E8021FFF0C>Silver Wolf<hex:FFCE><hex:0208CAE4E80220FF0A>Makai Arm<hex:FFB9><hex:0208B5E4E80221FF09>Darkness<hex:FFA5><hex:0208A1E4E80222FF0B>Makai Star<hex:FF8F><hex:02088BE4E80223FF0C>Makai Blade<hex:FF78><hex:020874E4E80224FF0E>Makai Crimson<hex:FF5F><hex:02085BE4E80226FF0F>Makai Guardian<hex:FF45><hex:020841E4E80227FF0E>Makai Flicker<hex:FF2C><hex:020828E4E80228FF0A>Makai End<hex:FF17><hex:020813E4E80229FF0B>Makai Mind<hex:FF01><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03>, once more─but glory once attained is forever borne!"
13,"TEXT_REGSEAPVPGARO_00384_HOUSHI_005_002","Rest not upon your laurels, but gather them. A warrior so favored by the gods is hindered by no one and cowed by naught. Go! Ascend now to the heights of new and unequivocal power!"
14,"TEXT_REGSEAPVPGARO_00384_HOUSHI_003_005","...Yes, you wear it well. Henceforth, you shall be known as the favored of the <hex:0208F201CEE4E80214FF0C>Golden Wolf<hex:FFF201B9><hex:0208F201B3E4E80215FF0B>Makai Fist<hex:FFF2019F><hex:0208F20199E4E80216FF11>Undying Twilight<hex:FFF2017F><hex:0208F20179E4E80217FF0C>White Night<hex:FFF20164><hex:0208F2015EE4E80218FF0A>Makai Bow<hex:FFF2014B><hex:0208F20145E4E80219FF0A>Makai Sun<hex:FFF20132><hex:0208F2012CE4E8021AFF0B>Makai Moon<hex:FFF20118><hex:0208F20112E4E8021CFF0D>Makai Vessel<hex:FFF0FD><hex:0208F0F8E4E8021DFF0B>Makai Lore<hex:FFF0E5><hex:0208F0E0E4E8021FFF0C>Silver Wolf<hex:FFCE><hex:0208CAE4E80220FF0A>Makai Arm<hex:FFB9><hex:0208B5E4E80221FF09>Darkness<hex:FFA5><hex:0208A1E4E80222FF0B>Makai Star<hex:FF8F><hex:02088BE4E80223FF0C>Makai Blade<hex:FF78><hex:020874E4E80224FF0E>Makai Crimson<hex:FF5F><hex:02085BE4E80226FF0F>Makai Guardian<hex:FF45><hex:020841E4E80227FF0E>Makai Flicker<hex:FF2C><hex:020828E4E80228FF0A>Makai End<hex:FF17><hex:020813E4E80229FF0B>Makai Mind<hex:FF01><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03>, and have a new title to bear into battle! Go! Earn the accolades of the gods of war!"
15,"TEXT_REGSEAPVPGARO_00384_SYSTEM_003_006","Set your newly obtained appellation to your current title, then win victories in PvP to earn new achievements."
