key,0
#,
offset,0
int32,str
0,""
1,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Fast Blade<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Savage Blade<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Rage of Halone<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
2,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Fast Blade<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Riot Blade<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Royal Authority<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again.<hex:02100103><hex:02100103>※Action changes to <hex:024804F201F403><hex:024904F201F503>Atonement<hex:0249020103><hex:0248020103> while under the effect of <hex:024804F201FA03><hex:024904F201FB03>Sword Oath<hex:0249020103><hex:0248020103>."
3,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Heavy Swing<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Skull Sunder<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Butcher's Block<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
4,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Heavy Swing<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Maim<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Storm's Path<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
5,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Hard Slash<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Spinning Slash<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Power Slash<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
6,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Hard Slash<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Syphon Strike<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Souleater<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
7,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Bootshine<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>True Strike<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Snap Punch<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
8,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Dragon Kick<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Twin Snakes<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Demolish<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
9,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Raiden Thrust<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Full Thrust<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Fang and Claw<hex:0249020103><hex:0248020103><hex:02100103>4. <hex:024804F201F403><hex:024904F201F503>Wheeling Thrust<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
10,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Impulse Drive<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Disembowel<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Chaos Thrust<hex:0249020103><hex:0248020103><hex:02100103>4. <hex:024804F201F403><hex:024904F201F503>Wheeling Thrust<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again."
11,"Executes the following weaponskills in succession:<hex:02100103>1. <hex:024804F201F403><hex:024904F201F503>Spinning Edge<hex:0249020103><hex:0248020103><hex:02100103>2. <hex:024804F201F403><hex:024904F201F503>Gust Slash<hex:0249020103><hex:0248020103><hex:02100103>3. <hex:024804F201F403><hex:024904F201F503>Aeolian Edge<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>If any of the weaponskills are not ready, the combo will start again.<hex:02100103><hex:02100103>※Action changes to <hex:024804F201F403><hex:024904F201F503>Hyosho Ranryu<hex:0249020103><hex:0248020103> while under the effect of <hex:024804F201FA03><hex:024904F201FB03>Three Mudra<hex:0249020103><hex:0248020103>."
