key,0,1,2,3
#,,Format,,
offset,4,6,0,5
int32,byte,bit&01,str,byte
0,0,False,"[LogKind未設定]<hex:021306FEFFCCCCCC03><hex:022903EA0303><hex:021302EC03>",0
1,0,False,"<hex:021306FEFFCCCCCC03><hex:022903EA0303><hex:021302EC03>",0
2,0,False,"<hex:021306FEFFFF7F7F03><hex:022903EA0303><hex:021302EC03>",0
3,0,False,"<hex:021306FEFFB38CFF03><hex:022903EA0303><hex:021302EC03>",0
4,0,False,"",0
5,0,False,"",0
6,0,False,"",0
7,0,False,"",0
8,0,False,"",0
9,0,False,"",0
10,0,True,"<hex:021303E90E03><hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",1
11,0,True,"<hex:021303E90F03><hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",3
12,0,False,"<hex:021303E91003>>> <hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",4
13,0,True,"<hex:021303E91003><hex:022903EA0203> >> <hex:022903EA0303><hex:021302EC03>",4
14,0,True,"<hex:021303E91103>(<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",5
15,0,True,"<hex:021303E91203>((<hex:022903EA0203>)) <hex:022903EA0303><hex:021302EC03>",6
16,0,True,"<hex:021303E91303>[1]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",10
17,0,True,"<hex:021303E91403>[2]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",11
18,0,True,"<hex:021303E91503>[3]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",12
19,0,True,"<hex:021303E91603>[4]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",13
20,0,True,"<hex:021303E91703>[5]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",14
21,0,True,"<hex:021303E91803>[6]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",15
22,0,True,"<hex:021303E91903>[7]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",16
23,0,True,"<hex:021303E91A03>[8]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",17
24,0,True,"<hex:021303E91B03>[FC]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",7
25,0,False,"",0
26,0,False,"",0
27,0,True,"<hex:021303E91E03>[NOVICE]<hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",8
28,0,False,"<hex:021303E91F03><hex:022903EA0203><hex:022903EA0303><hex:021302EC03>",0
29,50,False,"<hex:021303E92003><hex:022903EA0303><hex:021302EC03>",0
30,0,True,"<hex:021303E92103><hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",2
31,0,False,"<hex:021303E91103>(<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",5
32,0,False,"<hex:021303E91103>(<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",5
33,0,False,"",4
34,0,False,"",4
35,0,False,"",6
36,0,True,"<hex:021303E91C03>[PvP]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",9
37,0,True,"<hex:021303E92403>[CWLS1]<<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",18
38,0,False,"",0
39,0,False,"",0
40,0,False,"",0
41,50,False,"<hex:021303E92503><hex:022903EA0303><hex:021302EC03>",0
42,50,False,"<hex:021303E92603><hex:022903EA0303><hex:021302EC03>",0
43,50,False,"<hex:021303E92703><hex:022903EA0303><hex:021302EC03>",0
44,50,False,"<hex:021303E92803><hex:022903EA0303><hex:021302EC03>",0
45,50,False,"<hex:021303E92903><hex:022903EA0303><hex:021302EC03>",0
46,50,False,"<hex:021303E92A03><hex:022903EA0303><hex:021302EC03>",0
47,50,False,"<hex:021303E92B03><hex:022903EA0303><hex:021302EC03>",0
48,50,False,"<hex:021303E92A03><hex:022903EA0303><hex:021302EC03>",0
49,50,False,"<hex:021303E92B03><hex:022903EA0303><hex:021302EC03>",0
50,0,False,"",0
51,0,False,"",0
52,0,False,"",0
53,0,False,"",0
54,0,False,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",0
55,0,False,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",0
56,0,False,"<hex:021303E92C03><hex:022903EA0303><hex:021302EC03>",0
57,0,False,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",0
58,50,False,"<hex:021303E93A03><hex:022903EA0303><hex:021302EC03>",0
59,0,False,"<hex:021303E93B03><hex:022903EA0303><hex:021302EC03>",0
60,0,False,"<hex:021303E93C03><hex:022903EA0303><hex:021302EC03>",0
61,0,False,"<hex:021303E93D03><hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",0
62,0,False,"<hex:021303E93E03><hex:022903EA0303><hex:021302EC03>",0
63,0,False,"",0
64,50,False,"<hex:021303E93F03><hex:022903EA0303><hex:021302EC03>",0
65,0,False,"<hex:021303E94003><hex:022903EA0303><hex:021302EC03>",0
66,50,False,"<hex:021303E94103><hex:022903EA0303><hex:021302EC03>",0
67,50,False,"<hex:021303E94203><hex:022903EA0303><hex:021302EC03>",0
68,0,False,"<hex:021303E93D03><hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",0
69,0,False,"<hex:021303E92203><hex:022903EA0303><hex:021302EC03>",0
70,0,False,"<hex:021303E92203><hex:022903EA0303><hex:021302EC03>",0
71,0,False,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",0
72,0,False,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",0
73,0,False,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",0
74,0,False,"<hex:021303E94003><hex:022903EA0303><hex:021302EC03>",0
75,0,False,"<hex:021303E92303><hex:022903EA0303><hex:021302EC03>",0
76,0,False,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",0
77,0,False,"<hex:021303E91D03><hex:022903EA0303><hex:021302EC03>",0
78,0,False,"<hex:021303E91D03><hex:022903EA0303><hex:021302EC03>",0
79,0,False,"<hex:021303E92D03><hex:022903EA0303><hex:021302EC03>",0
80,0,True,"<hex:021303E91003>[GM]<hex:022903EA0203> >> <hex:022903EA0303><hex:021302EC03>",0
81,0,True,"<hex:021303E90E03>[GM]<hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",0
82,0,True,"<hex:021303E90F03>[GM]<hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",0
83,0,True,"<hex:021303E92103>[GM]<hex:022903EA0203>: <hex:022903EA0303><hex:021302EC03>",0
84,0,True,"<hex:021303E91103>([GM]<hex:022903EA0203>) <hex:022903EA0303><hex:021302EC03>",0
85,0,True,"<hex:021303E91B03>[FC]<[GM]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",0
86,0,True,"<hex:021303E91303>[1]<[GM]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",0
87,0,True,"<hex:021303E91403>[2]<[GM]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",0
88,0,True,"<hex:021303E91503>[3]<[GM]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",0
89,0,True,"<hex:021303E91603>[4]<[GM]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",0
90,0,True,"<hex:021303E91703>[5]<[GM]<hex:022903EA0203>> <hex:022903EA0303><hex:021302EC03>",0
