key,0
#,Text
offset,0
int32,str
0,""
1,""
2,""
3,""
4,""
5,""
6,""
7,""
8,""
9,""
10,""
11,""
12,""
13,""
14,""
15,""
16,""
17,""
18,""
19,""
20,""
21,""
22,""
23,""
24,""
25,""
26,""
27,""
28,""
29,"Doman Mahjong for Beginners"
30,"1. Introduction"
31,"Doman mahjong is a game for four players. The following guide covers the basic rules."
32,"2. What is Doman Mahjong?"
33,"In Doman mahjong, players <hex:024804F201FA03><hex:024904F201FB03>race to complete a winning hand of 14 tiles, with points awarded for speed and difficulty of the hand<hex:0249020103><hex:0248020103>.<hex:02100103>Players begin with 13 tiles and draw a new tile each turn. They must then choose a tile to discard: either the new tile or one of the tiles in their hand. The player to the right then takes a turn, and the process is repeated until the end of the hand.<hex:02100103><hex:02100103>The first player to complete a winning hand is awarded points. A total of eight hands are played in a full match and four in a quick match, and the player who finishes with the most points is declared the winner.<hex:02100103>Here is an example of a winning hand:"
34,"The 14 tiles form <hex:024804F201FA03><hex:024904F201FB03>four groups of three tiles and one pair of matching tiles<hex:0249020103><hex:0248020103>. A group of tiles is known as a “meld,” and the various types are explained in this guide. The combination of melds determines the difficulty of the hand and the points awarded when winning.<hex:02100103><hex:02100103>"
35,"3. The Tiles"
36,"Mahjong tiles are divided into “number tiles” and “honor tiles.”<hex:02100103><hex:02100103>■ Number Tiles<hex:02100103>There are three suits of number tiles, each ranging from 1 to 9.<hex:02100103>"
37,"■ Honor Tiles<hex:02100103>There are two suits of honor tiles: the four wind tiles and the three dragon tiles. Unlike number tiles, they appear in no particular sequence, and therefore cannot be used to form straights. They can only form melds with identical tiles."
38,"There are 34 varieties of tile, with four of each for a total of 136.<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>Players aim to form a winning hand of 14 tiles before the other players and earn as many points as possible.<hex:0249020103><hex:0248020103><hex:02100103>"
39,"4. Forming Melds"
40,"■ Straights<hex:02100103>Number tiles may form straights such as 2, 3, 4 or 4, 5, 6, provided the tiles are all in the same suit. However, sequences such as 8, 9, 1 or 9, 1, 2 are not permitted."
41,"■ Triplets<hex:02100103>Number tiles and honor tiles can also form matching triplets with identical tiles."
42,"A winning hand consists of 14 tiles and requires four melds and one matching pair.<hex:02100103><hex:02100103>※There are special combinations that ignore this particular rule, but beginners should focus on learning the basic hands first.<hex:02100103><hex:02100103>"
43,"5. Order of Play"
44,"Each of the four players begins with 13 tiles, and the dealer─who is chosen automatically─plays first.<hex:02100103>That player draws one new tile and chooses one tile to discard. This may either be the new tile or one from their hand.<hex:02100103>Once that player has discarded a tile, the player to the right takes a turn. This process is repeated until the end of the hand."
45,"The hand ends when a player calls a winning hand. The hand also ends if all of the tiles are drawn with no player calling a winning hand."
46,"At the start of a new hand, the role of dealer passes to the player on the right. In a full match, a round consists of eight hands, during which time the role of dealer passes around the board twice. The player with the highest score at the end of the round is declared the winner. In a quick match, only four hands are played.<hex:02100103><hex:02100103>"
47,"6. Points for a Winning Hand"
48,"Each player begins the game with 25,000 points, which increase when calling a winning hand. However, points may be deducted when another player calls a winning hand.<hex:02100103><hex:02100103>A winning hand can be formed in one of two ways:<hex:02100103>"
49,"1. Tsumo: When a tile is drawn<hex:02100103>When a winning hand is formed with a tile drawn by the player, the point value is calculated. This is divided between the other three players, who each pay an even share.<hex:02100103>If the dealer calls a winning hand, the point value is increased by 50%.<hex:02100103>If the dealer has to pay another player, they must pay double."
50,"2. Ron: When another player discards a tile<hex:02100103>If a player discards a tile that allows another player to form a winning hand, only the player that discarded the tile must pay.<hex:02100103>When the dealer forms a winning hand in this manner, the point value is increased by 50%. However, if the dealer is the player who discarded the tile, only the standard amount is paid."
51,"The dealer has the advantage of earning 50% more points from a winning hand.<hex:02100103>In addition, when a dealer calls the winning hand, the <hex:024804F201FA03><hex:024904F201FB03>role of dealer does not pass to the next player<hex:0249020103><hex:0248020103>, thus giving the dealer an opportunity to score even more points."
52,"7. Yaku, Required for a Winning Hand"
53,"As mahjong revolves around scoring as many points as possible, it is important to know the difference between low-scoring and high-scoring hands."
54,"The value of a hand is determined by “yaku”─specific combinations of melds. The value of each yaku is measured in “han,” with 6 han being the highest and 1 han the lowest. The harder the yaku is to form, the more han it is worth."
55,"The han value of the hand is used to calculate the number of points awarded.<hex:02100103>Points are awarded as follows:"
56,"　1 Han     1,000 Points<hex:02100103>　2 Han     2,000 Points<hex:02100103>　3 Han     3,900 Points<hex:02100103><hex:02100103>　4 Han     8,000 Points<hex:02100103>　5 Han     8,000 Points<hex:02100103><hex:02100103>　6 Han     12,000 Points<hex:02100103>　7 Han     12,000 Points<hex:02100103><hex:02100103>　8 Han　 16,000 Points<hex:02100103>　9 Han　 16,000 Points<hex:02100103>　10 Han   16,000 Points<hex:02100103><hex:02100103>　11 Han    24,000 Points<hex:02100103>　12 Han    24,000 Points<hex:02100103><hex:02100103>　13 Han and higher     32,000 Points"
57,"In certain situations, further calculations are involved which may lead to point increases."
58,"As yaku are used to calculate the points earned, <hex:024804F201FA03><hex:024904F201FB03>a winning hand must contain at least one yaku<hex:0249020103><hex:0248020103>.<hex:02100103>Although a winning hand normally requires four melds and a matching pair, this alone does not constitute a winning hand.<hex:02100103><hex:02100103>"
59,"8. Basic Yaku"
60,"There are many types of yaku, but we recommend learning these basic yaku first:"
61,"■ Tanyao<hex:02100103>Only number tiles from 2 to 8 are used.<hex:02100103>The hand cannot contain any honor tiles or tiles numbered 1 or 9."
62,"■ All Pon<hex:02100103>Four matching triplets and a matching double."
63,"■ Pure Straight<hex:02100103>Contains numbers 1 to 9 of the same suit. Presented as three triplets of 1, 2, 3, then 4, 5, 6, and 7, 8, 9."
64,"■ Mixed Triple Chi<hex:02100103>The same straight, for example, 1, 2, 3, in each suit."
65,"■ Half Flush<hex:02100103>Number tiles from a single suit plus honor tiles."
