key,0
#,
offset,0
int32,str
0,""
1,"Uncharted depths reached. Plotting course to <hex:02281AFF15>SubmarineExploration<hex:E8020103>."
2,"<hex:022B20FF1E><hex:02281AFF15>SubmarineExploration<hex:E8020103><hex:03> reached. Commencing initial survey."
3,"<hex:022B20FF1E><hex:02281AFF15>SubmarineExploration<hex:E8020103><hex:03> reached. Commencing survey."
4,"Seas clear and calm. <hex:021A020203><hex:022903EA0203><hex:021A020103> <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> sufficient for exploration."
5,"Experiencing strong currents. Submersible <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> unaffected, but exploratory capability may be slightly hindered."
6,"Nearby volcanic activity detected. Submersible <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> unaffected, but exploratory capability may be significantly hindered."
7,"No prevailing currents detected. Submersible <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> normal."
8,"Experiencing strong currents. Submersible <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> normal, but exploratory capability may be significantly hindered."
9,"Submersible <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> dropping. Continuing exploration until rendered unable."
10,"Several high-quality <hex:02310CFF05>Item<hex:04E802030203> discovered. Commencing retrieval upon determining ideal sample."
11,"High-quality <hex:02310CFF05>Item<hex:04E802020203> discovered. Commencing retrieval."
12,"<hex:022B12FF10><hex:02310CFF05>Item<hex:04E802020203><hex:03> discovered. Commencing retrieval."
13,"<hex:022B12FF10><hex:02310CFF05>Item<hex:04E802020203><hex:03> discovered. Commencing retrieval."
14,"Optimal <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> result in excellent retrieval yield."
15,"Normal <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> result in average retrieval yield."
16,"Poor <hex:02281BFF16>SubmarineSpecCategory<hex:E8030103> result in disappointing retrieval yield."
17,"<hex:024804F201F403><hex:024904F201F503><hex:020834E4E80302FF16><hex:022B12FF10><hex:02310CFF05>Item<hex:04E802020203><hex:03><hex:FF17><hex:022003E80303> <hex:02310CFF05>Item<hex:04E802040203><hex:03> retrieved!<hex:0249020103><hex:0248020103>"
18,"Additional anomalies detected. Continuing exploration."
19,"Additional anomalies detected. However, current submersible condition found insufficient for further exploration. Setting course to next destination."
20,"No additional anomalies detected in the sector."
21,"Survey of <hex:02281AFF15>SubmarineExploration<hex:E8020103> complete. <hex:021A020203><hex:022B09FF07><hex:022903EA0303><hex:03><hex:021A020103> performance rated as outstanding."
22,"Survey of <hex:02281AFF15>SubmarineExploration<hex:E8020103> complete. <hex:021A020203><hex:022B09FF07><hex:022903EA0303><hex:03><hex:021A020103> performance rated as decent."
23,"Survey of <hex:02281AFF15>SubmarineExploration<hex:E8020103> complete. <hex:021A020203><hex:022B09FF07><hex:022903EA0303><hex:03><hex:021A020103> performance rated as satisfactory."
24,"Survey of <hex:02281AFF15>SubmarineExploration<hex:E8020103> complete. <hex:021A020203><hex:022B09FF07><hex:022903EA0303><hex:03><hex:021A020103> performance rated as substandard."
25,"Survey of <hex:02281AFF15>SubmarineExploration<hex:E8020103> complete. <hex:021A020203><hex:022B09FF07><hex:022903EA0303><hex:03><hex:021A020103> performance rated as abysmal."
26,"<hex:024804F201F603><hex:024904F201F703><hex:021A020203><hex:022B09FF07><hex:022903EA0203><hex:03><hex:021A020103> gains <hex:022003E80303><hex:020813E4E80401FF01><hex:FF0B>(+<hex:022003E80403>%)<hex:03> experience points.<hex:0249020103><hex:0248020103>"
27,"Changing course to <hex:02281AFF15>SubmarineExploration<hex:E8020103>."
28,"All locations surveyed. Returning to workshop."
29,"<hex:024804F201F603><hex:024904F201F703><hex:022B20FF1E><hex:02281AFF15>SubmarineExploration<hex:E8020103><hex:03> discovered!<hex:0249020103><hex:0248020103>"
30,"<hex:024804F201F603><hex:024904F201F703>Permission granted to register an additional submersible!<hex:0249020103><hex:0248020103>"
31,"<hex:024804F201F603><hex:024904F201F703><hex:022812FF0D>SubmarineMap<hex:E8020103> discovered!<hex:0249020103><hex:0248020103>"
