key,0
#,Text
offset,0
int32,str
0,""
1,"獲得率＋<hex:022003E80203>％"
2,"獲得率×<hex:022003E80203>"
3,"<hex:020826E803FF0D>獲得可能<hex:FF14>獲得率 <hex:022003E80203>％<hex:03>"
4,"格上レベルアイテム獲得率＋<hex:022003E80203>％"
5,"格上レベルアイテム獲得率×<hex:022003E80203>"
6,"格上レベルアイテム獲得率 <hex:022003E80203>％"
7,"自レベル以下のアイテム獲得率＋<hex:022003E80203>％"
8,"自レベル以下のアイテム獲得率×<hex:022003E80203>"
9,"自レベル以下のアイテム獲得率 <hex:022003E80203>％"
10,""
11,""
12,""
13,""
14,"獲得数＋<hex:022003E80203>個"
15,"獲得数×<hex:022003E80203>"
16,"獲得数 <hex:022003E80203>個"
17,"獲得数＋<hex:022003E80203>個（上昇タイプ）"
18,"採集回数／耐久＋<hex:022003E80203>"
19,"採集回数／耐久＋<hex:022003E80203>（上昇タイプ）"
20,"HIDDENアイテム出現率×<hex:022607E80265FF022E03>倍"
21,"<hex:020831E803FF16>収集品採集可能<hex:FF16>収集品採集不可<hex:03>"
22,"獲得数ボーナス発生率＋<hex:022003E80203>%"
23,"獲得数ボーナス発生率＋<hex:022003E80203>%（上昇タイプ）"
24,"収集価値MAX時：昇華率＋<hex:022003E80203>%"
25,"収集価値MAX時：昇華率＋<hex:022003E80203>%（上昇タイプ）"
26,"収集価値＋<hex:022003E80203>（上昇タイプ）"
27,"慎重純化：追加効果発生率＋<hex:022003E80203>%（上昇タイプ）"
28,"集中検分：ブースト率＋<hex:022003E80203>%（上昇タイプ）"
29,"バリューアップ効果＋<hex:022003E80203>%（上昇タイプ）"
30,"収集価値＋<hex:022003E80203>"
31,"慎重純化：追加効果発生率＋<hex:022003E80203>%"
32,"集中検分：ブースト率＋<hex:022003E80203>%"
33,"バリューアップ効果＋<hex:022003E80203>%"
