key,0
#,
offset,0
int32,str
0,""
1,"■勝利条件■<hex:02100103>ジャマなものをよけて<hex:02100103>ゴールまでたどり着け！<hex:02100103><hex:02100103>■ステージ終了条件■<hex:02100103>一定数の参加者がゴールする"
2,"■勝利条件■<hex:02100103>ジャマなものをよけて<hex:02100103>ゴールまでたどり着け！<hex:02100103><hex:02100103>■ステージ終了条件■<hex:02100103>一定数の参加者がゴールする"
3,"■勝利条件■<hex:02100103>リングから落ちないように<hex:02100103>回転する鼻息から<hex:02100103>逃げ続けろ！<hex:02100103><hex:02100103>■ステージ終了条件■<hex:02100103>一定数の参加者が落下する"
4,"■勝利条件■<hex:02100103>正しい場所に<hex:02100103>クリスタルを3回運べ！<hex:02100103><hex:02100103>■ステージ終了条件■<hex:02100103>一定数の参加者が運び終わる"
5,"■勝利条件■<hex:02100103>誰よりも早く<hex:02100103>てっぺんにある王冠に<hex:02100103>たどり着け！<hex:02100103><hex:02100103>■ステージ終了条件■<hex:02100103>最初の1人がゴールする"
6,"ジャマなものをよけて、ゴールまでたどり着け！"
7,"ジャマなものをよけて、ゴールまでたどり着け！"
8,"リングから落ちないように<hex:02100103>回転する鼻息から逃げ続けろ！"
9,"正しい場所に、クリスタルを3回運べ！"
10,"誰よりも早く、てっぺんにある王冠にたどり着け！"
11,"ゴールまで競争だ！"
12,"ゴールまで競争だ！"
13,"足場から落ちるな！"
14,"クリスタルを運べ！"
15,"王冠にたどり着け！"
16,"プレイヤー待機中"
17,"次のステージに進めます"
18,"すでに敗退しています"
