key,0,1
#,,
offset,0,4
int32,str,str
0,"TEXT_CTSMKDWEPTRADE1_00933_GEROLT_000_000","Time to take me demiatma-imbued tools and direct the isle's aether into somethin' truly majestic!"
1,"TEXT_CTSMKDWEPTRADE1_00933_GEROLT_000_001","A sight o' the likes you've never seen before, eh? A shimmerin', shiftin', multi-layered mesh of aether made malleable, channeled with expert precision..."
2,"TEXT_CTSMKDWEPTRADE1_00933_GEROLT_000_002","Behold the pinnacle o' weapon fabrication: <hex:02310CFF05>Item<hex:03E802020203>!"
3,"TEXT_CTSMKDWEPTRADE1_00933_GEROLT_000_003","Behold the pinnacle o' weapon an' shield fabrication: <hex:02310CFF05>Item<hex:03E802020203> an' <hex:02310CFF05>Item<hex:03E803020203>!"
4,"TEXT_CTSMKDWEPTRADE1_00933_GEROLT_000_004","To marvel at its glory is all well an' good, but the power within's naught but an illusory whisper─a fleetin' phantom, if ye will─until it's awoken in the throes o' battle."
5,"TEXT_CTSMKDWEPTRADE1_00933_GEROLT_000_005","All of which is to say, get out there an' wield the bleedin' thing!"
